,account_length,voice_mail_plan,voice_mail_messages,day_mins,evening_mins,night_mins,international_mins,customer_service_calls,international_plan,day_calls,day_charge,evening_calls,evening_charge,night_calls,night_charge,international_calls,international_charge,total_charge,churn
652,54.0,1.0,39.0,206.9,127.8,199.2,9.2,3.0,0.0,143.0,35.17,72.0,10.86,120.0,8.96,1.0,2.48,57.47,0
653,87.0,1.0,22.0,263.8,103.4,208.1,8.5,3.0,0.0,65.0,44.85,115.0,8.79,109.0,9.36,3.0,2.3,65.3,0
654,96.0,1.0,31.0,183.4,195.5,180.1,10.5,1.0,0.0,126.0,31.18,106.0,16.62,93.0,8.1,5.0,2.84,58.74,0
655,79.0,0.0,0.0,157.6,194.1,231.5,9.4,3.5,0.0,85.0,26.79,92.0,16.5,86.0,10.42,10.0,2.54,56.25,1
656,55.0,0.0,0.0,175.6,161.8,289.5,9.3,0.0,0.0,147.0,29.85,118.0,13.75,55.0,13.03,4.0,2.51,59.14,0
657,130.0,0.0,0.0,242.5,102.8,142.4,9.3,2.0,0.0,101.0,41.23,114.0,8.74,89.0,6.41,2.0,2.51,58.89,0
658,34.0,0.0,0.0,151.0,131.4,186.6,9.9,0.0,0.0,102.0,25.67,101.0,11.17,86.0,8.4,7.0,2.67,47.91,0
659,139.0,0.0,0.0,138.1,164.5,134.9,8.3,1.0,0.0,103.0,23.48,100.0,13.98,63.0,6.07,2.0,2.24,45.77,0
660,109.0,0.0,0.0,264.7,305.0,197.4,9.5,1.0,0.0,69.0,45.0,120.0,25.93,86.0,8.88,9.0,2.57,82.38,1
661,65.0,1.0,31.0,282.3,152.0,225.5,12.0,1.0,0.0,70.0,47.99,89.0,12.92,93.0,10.15,4.0,3.24,74.3,0
662,63.0,0.0,0.0,211.2,237.7,259.2,12.3,0.0,0.0,80.0,35.9,93.0,20.2,58.0,11.66,2.0,3.32,71.08,0
663,152.0,0.0,0.0,197.1,130.1,78.1,7.4,3.0,0.0,126.0,33.51,76.0,11.06,100.0,3.51,4.0,2.0,50.08,0
664,147.0,0.0,0.0,205.3,166.7,240.6,7.8,1.0,0.0,95.0,34.9,128.0,14.17,84.0,10.83,4.0,2.11,62.01,0
665,112.0,1.0,22.0,181.8,228.1,262.7,9.2,2.0,0.0,110.0,30.91,123.0,19.39,141.0,11.82,4.0,2.48,64.6,0
666,120.0,0.0,0.0,252.0,150.2,151.8,9.6,2.0,0.0,120.0,42.84,106.0,12.77,96.0,6.83,1.0,2.59,65.03,0
667,27.0,0.0,0.0,193.8,118.9,135.9,9.2,0.0,0.0,102.0,32.95,104.0,10.11,124.0,6.12,3.0,2.48,51.66,0
668,171.0,0.0,0.0,231.2,188.7,206.9,12.3,1.0,0.0,135.0,39.3,74.0,16.04,124.0,9.31,1.0,3.32,67.97,0
669,101.0,1.0,33.0,200.1,188.9,205.1,15.5,0.0,0.0,108.0,34.02,122.0,16.06,90.0,9.23,4.0,4.19,63.5,0
670,32.0,1.0,26.0,266.7,232.3,212.8,16.3,1.0,0.0,109.0,45.34,107.0,19.75,98.0,9.58,4.0,4.4,79.07,0
671,3.0,1.0,36.0,118.1,221.5,103.9,11.9,2.0,0.0,117.0,20.08,125.0,18.83,89.0,4.68,6.0,3.21,46.8,0
672,151.0,0.0,0.0,175.3,144.3,160.2,11.8,0.0,0.0,106.0,29.8,87.0,12.27,88.0,7.21,5.0,3.19,52.47,0
673,60.0,0.0,0.0,125.1,248.8,211.3,11.2,3.0,0.0,99.0,21.27,62.0,21.15,79.0,9.51,3.0,3.02,54.95,0
674,119.0,0.0,0.0,176.8,224.7,204.6,7.5,1.0,0.0,90.0,30.06,81.0,19.1,77.0,9.21,10.5,2.03,60.4,0
675,43.0,0.0,0.0,241.9,129.4,264.8,5.9,1.0,0.0,101.0,41.12,121.0,11.0,104.0,11.92,3.0,1.59,65.63,0
676,42.0,0.0,0.0,241.2,116.5,152.2,10.6,0.0,0.0,134.0,41.0,114.0,9.9,91.0,6.85,4.0,2.86,60.61,0
677,84.0,0.0,0.0,217.1,236.0,118.3,9.4,1.0,0.0,99.0,36.91,68.0,20.06,120.0,5.32,4.0,2.54,64.83,0
678,65.0,0.0,0.0,195.4,181.2,178.5,8.9,0.0,0.0,110.0,33.22,109.0,15.4,105.0,8.03,4.0,2.4,59.05,0
679,75.0,0.0,0.0,222.4,327.0,208.0,8.7,1.0,0.0,78.0,37.81,111.0,27.8,104.0,9.36,9.0,2.35,77.32,1
680,116.0,0.0,0.0,189.5,189.8,205.8,13.1,1.0,0.0,90.0,32.22,118.0,16.13,83.0,9.26,2.0,3.54,61.15,0
681,107.0,0.0,0.0,123.1,158.4,256.1,9.3,0.0,0.0,100.0,20.93,82.0,13.46,82.0,11.52,5.0,2.51,48.42,0
682,189.0,1.0,38.0,256.7,150.5,123.0,11.4,3.0,0.0,98.0,43.64,120.0,12.79,87.0,5.54,3.0,3.08,65.05,0
683,123.0,0.0,0.0,159.1,241.6,202.4,6.5,1.0,0.0,94.0,27.05,119.0,20.54,120.0,9.11,1.0,1.76,58.46,0
684,110.0,0.0,0.0,100.1,233.3,204.4,11.1,3.0,0.0,90.0,17.02,93.0,19.83,57.0,9.2,8.0,3.0,49.05,0
685,63.0,1.0,32.0,34.64999999999996,187.0,230.8,8.6,1.0,0.0,113.0,5.890000000000001,113.0,15.9,101.0,10.39,7.0,2.32,33.86,0
686,176.0,0.0,0.0,223.2,214.4,154.4,10.1,3.0,0.0,76.0,37.94,131.0,18.22,80.0,6.95,2.0,2.73,65.84,0
687,108.0,0.0,0.0,187.4,199.9,216.1,12.6,1.0,0.0,101.0,31.86,126.0,16.99,107.0,9.72,8.0,3.4,61.97,0
688,13.0,1.0,21.0,315.6,208.9,260.1,12.1,3.0,0.0,105.0,53.65,71.0,17.76,123.0,11.7,3.0,3.27,86.38,0
689,71.0,0.0,0.0,277.5,131.8,126.9,8.2,1.0,0.0,104.0,47.18,121.0,11.2,101.0,5.71,2.0,2.21,66.3,0
690,88.0,0.0,0.0,189.8,197.3,234.5,14.9,2.0,0.0,111.0,32.27,101.0,16.77,111.0,10.55,3.0,4.02,63.61,0
691,137.0,0.0,0.0,147.2,192.8,172.7,10.2,1.0,0.0,119.0,25.02,91.0,16.39,105.0,7.77,4.0,2.75,51.93,0
692,82.0,0.0,0.0,185.8,276.5,192.1,5.7,3.5,0.0,46.5,31.59,134.0,23.5,104.0,8.64,7.0,1.54,65.27,0
693,92.0,1.0,29.0,155.4,188.5,254.9,8.0,3.0,0.0,110.0,26.42,104.0,16.02,118.0,11.47,4.0,2.16,56.07,0
694,165.0,0.0,0.0,154.2,268.6,188.8,10.9,3.5,0.0,91.0,26.21,108.0,22.83,99.0,8.5,4.0,2.94,60.48,0
695,96.0,0.0,0.0,97.6,105.5,220.2,11.6,1.0,0.0,98.0,16.59,118.0,8.97,105.0,9.91,9.0,3.13,38.6,0
696,156.0,0.0,0.0,178.8,178.4,169.2,7.5,1.0,0.0,94.0,30.4,97.0,15.16,77.0,7.61,3.0,2.03,55.2,0
697,63.0,0.0,0.0,149.3,273.6,206.6,9.1,0.0,0.0,104.0,25.38,75.0,23.26,72.0,9.3,4.0,2.46,60.4,0
698,37.0,0.0,0.0,206.0,186.0,307.1,8.4,0.0,0.0,89.0,35.02,88.0,15.81,86.0,13.82,10.5,2.27,66.92,0
699,98.0,0.0,0.0,216.8,190.8,187.5,11.0,0.0,0.0,86.0,36.86,114.0,16.22,79.0,8.44,9.0,2.97,64.49,0
700,121.0,0.0,0.0,103.3,129.1,167.1,10.7,0.0,0.0,110.0,17.56,82.0,10.97,113.0,7.52,3.0,2.89,38.94,0
701,94.0,0.0,0.0,139.4,159.1,128.2,7.7,0.0,0.0,95.0,23.7,92.0,13.52,129.0,5.77,3.0,2.08,45.07,0
702,99.0,0.0,0.0,191.2,163.9,243.6,14.1,1.0,0.0,110.0,32.5,102.0,13.93,114.0,10.96,3.0,3.81,61.2,0
703,163.0,1.0,23.0,160.0,189.4,229.9,10.4,1.0,0.0,104.0,27.2,64.0,16.1,118.0,10.35,7.0,2.81,56.46,0
704,161.0,0.0,0.0,221.7,193.0,194.1,6.5,3.0,0.0,95.0,37.69,82.0,16.41,113.0,8.73,4.0,1.76,64.59,0
705,99.0,0.0,0.0,62.9,231.0,168.9,8.5,1.0,0.0,81.0,10.69,64.0,19.64,121.0,7.6,5.0,2.3,40.23,0
706,108.0,0.0,0.0,215.6,195.3,194.4,3.6,1.0,0.0,78.0,36.65,119.0,16.6,65.0,8.75,5.0,0.97,62.97,0
707,84.0,1.0,42.0,165.3,223.5,260.8,7.6,3.0,0.0,97.0,28.1,118.0,19.0,72.0,11.74,7.0,2.05,60.89,0
708,83.0,1.0,32.0,94.7,154.4,200.4,10.6,2.0,0.0,111.0,16.1,98.0,13.12,109.0,9.02,6.0,2.86,41.1,0
709,139.0,0.0,0.0,203.2,152.5,197.8,9.7,2.0,0.0,81.0,34.54,99.0,12.96,76.0,8.9,3.0,2.62,59.02,0
710,69.0,0.0,0.0,195.3,216.7,259.9,12.5,3.0,0.0,70.0,33.2,108.0,18.42,119.0,11.7,4.0,3.38,66.7,0
711,129.0,0.0,0.0,143.7,297.8,212.6,11.4,3.5,0.0,114.0,24.43,98.0,25.31,86.0,9.57,8.0,3.08,62.39,0
712,106.0,0.0,0.0,114.4,78.3,232.7,3.1000000000000005,2.0,0.0,104.0,19.45,101.0,6.66,78.0,10.47,0.0,0.8449999999999995,36.58,0
713,158.0,0.0,0.0,222.8,203.0,210.6,6.9,2.0,0.0,101.0,37.88,128.0,17.26,106.0,9.48,2.0,1.86,66.48,0
714,168.0,1.0,22.0,175.9,211.7,174.5,7.3,2.0,0.0,70.0,29.9,105.0,17.99,81.0,7.85,5.0,1.97,57.71,0
715,115.0,0.0,0.0,249.9,242.5,151.7,15.3,1.0,0.0,95.0,42.48,104.0,20.61,121.0,6.83,6.0,4.13,74.05,1
716,57.0,1.0,30.0,234.5,195.2,268.8,11.4,2.0,0.0,130.0,39.87,116.0,16.59,94.0,12.1,4.0,3.08,71.64,0
717,67.0,0.0,0.0,210.7,219.2,179.7,7.2,1.0,0.0,116.0,35.82,86.0,18.63,83.0,8.09,6.0,1.94,64.48,0
718,127.0,0.0,0.0,182.3,169.9,184.0,9.3,1.0,0.0,124.0,30.99,110.0,14.44,116.0,8.28,3.0,2.51,56.22,0
719,78.0,0.0,0.0,190.3,194.5,256.5,11.7,2.0,0.0,88.0,32.35,89.0,16.53,109.0,11.54,5.0,3.16,63.58,0
720,100.0,1.0,38.0,177.1,163.7,242.7,7.4,0.0,0.0,88.0,30.11,108.0,13.91,72.0,10.92,2.0,2.0,56.94,0
721,103.0,1.0,36.0,87.2,169.3,166.7,10.9,3.5,0.0,92.0,14.82,110.0,14.39,80.0,7.5,5.0,2.94,39.65,1
722,113.0,0.0,0.0,215.6,193.4,105.4,13.5,1.0,0.0,96.0,36.65,127.0,16.44,115.0,4.74,3.0,3.65,61.48,0
723,78.0,0.0,0.0,137.4,237.6,206.7,14.0,3.0,0.0,109.0,23.36,49.0,20.2,136.0,9.3,10.5,3.78,56.64,0
724,129.0,1.0,36.0,192.8,177.0,216.5,16.4,1.0,0.0,103.0,32.78,83.0,15.05,118.0,9.74,5.0,4.43,62.0,0
725,57.0,0.0,0.0,149.3,200.2,231.7,11.9,2.0,0.0,100.0,25.38,110.0,17.02,101.0,10.43,3.0,3.21,56.04,0
726,82.0,0.0,0.0,143.7,170.7,287.7,7.8,1.0,0.0,116.0,24.43,99.0,14.51,95.0,12.95,5.0,2.11,54.0,0
727,64.0,0.0,0.0,224.8,190.0,221.4,9.2,1.0,0.0,111.0,38.22,101.0,16.15,110.0,9.96,2.0,2.48,66.81,0
728,86.0,1.0,39.0,261.2,214.2,154.9,12.7,2.0,0.0,122.0,44.4,101.0,18.21,101.0,6.97,5.0,3.43,73.01,0
729,151.0,1.0,26.0,196.5,175.8,221.8,13.4,0.0,0.0,98.0,33.41,111.0,14.94,124.0,9.98,5.0,3.62,61.95,0
730,94.0,0.0,0.0,271.2,202.6,221.6,11.5,3.0,0.0,105.0,46.1,105.0,17.22,51.0,9.97,3.0,3.11,76.4,1
731,90.0,0.0,0.0,207.2,292.5,226.3,8.0,2.0,0.0,121.0,35.22,104.0,24.86,103.0,10.18,1.0,2.16,72.42,0
732,48.0,0.0,0.0,300.4,133.2,197.4,7.2,2.0,0.0,94.0,51.07,103.0,11.32,94.0,8.88,5.0,1.94,73.21,0
733,85.0,1.0,37.0,229.6,132.3,211.9,9.5,2.0,0.0,123.0,39.03,90.0,11.25,76.0,9.54,8.0,2.57,62.39,0
734,93.0,1.0,20.0,187.5,169.8,175.3,12.1,1.0,0.0,110.0,31.88,94.0,14.43,127.0,7.89,4.0,3.27,57.47,0
735,169.0,0.0,0.0,57.1,199.7,274.7,6.5,3.0,0.0,98.0,9.71,78.0,16.97,103.0,12.36,6.0,1.76,40.8,0
736,68.0,0.0,0.0,162.1,155.0,189.7,11.0,3.5,0.0,86.0,27.56,86.0,13.18,87.0,8.54,9.0,2.97,52.25,1
737,91.0,0.0,0.0,145.0,175.8,223.7,16.7,2.0,0.0,89.0,24.65,102.0,14.94,151.0,10.07,3.0,4.51,54.17,1
738,68.0,0.0,0.0,159.5,240.8,210.3,11.4,1.0,0.0,123.0,27.12,93.0,20.47,76.0,9.46,3.0,3.08,60.13,0
739,101.0,0.0,0.0,190.7,208.6,203.8,8.8,1.0,0.0,72.0,32.42,103.0,17.73,111.0,9.17,8.0,2.38,61.7,0
740,67.0,1.0,20.0,230.6,189.1,162.2,9.4,1.0,0.0,46.5,39.2,58.0,16.07,115.0,7.3,2.0,2.54,65.11,0
741,66.0,0.0,0.0,34.64999999999996,278.6,129.6,11.5,0.0,0.0,133.0,5.890000000000001,61.0,23.68,120.0,5.83,3.0,3.11,38.4,0
742,116.0,1.0,17.0,193.4,240.6,248.1,11.4,3.5,0.0,112.0,32.88,131.0,20.45,98.0,11.16,3.0,3.08,67.57,0
743,158.0,0.0,0.0,202.0,163.5,195.4,10.4,1.0,0.0,126.0,34.34,86.0,13.9,84.0,8.79,6.0,2.81,59.84,0
744,78.0,0.0,0.0,191.7,241.4,203.5,9.1,1.0,0.0,122.0,32.59,88.0,20.52,86.0,9.16,5.0,2.46,64.73,0
745,119.0,1.0,26.0,161.3,250.3,142.4,6.6,1.0,0.0,97.0,27.42,110.0,21.28,92.0,6.41,8.0,1.78,56.89,0
746,120.0,0.0,0.0,150.6,119.0,232.9,6.4,1.0,0.0,85.0,25.6,128.0,10.12,123.0,10.48,2.0,1.73,47.93,0
747,155.0,0.0,0.0,184.6,196.0,226.5,7.8,1.0,0.0,102.0,31.38,117.0,16.66,122.0,10.19,1.0,2.11,60.34,0
748,106.0,0.0,0.0,220.7,270.2,121.6,8.7,1.0,0.0,120.0,37.52,95.0,22.97,113.0,5.47,5.0,2.35,68.31,0
749,87.0,0.0,0.0,167.3,198.5,133.1,11.0,1.0,0.0,119.0,28.44,119.0,16.87,88.0,5.99,6.0,2.97,54.27,0
750,146.0,1.0,32.0,154.0,185.5,148.2,8.2,3.0,0.0,80.0,26.18,91.0,15.77,107.0,6.67,4.0,2.21,50.83,0
751,101.0,1.0,29.0,121.1,186.4,241.7,10.1,0.0,0.0,116.0,20.59,100.0,15.84,75.0,10.88,6.0,2.73,50.04,0
752,22.0,1.0,23.0,182.1,164.6,128.8,12.7,3.0,0.0,94.0,30.96,59.0,13.99,102.0,5.8,4.0,3.43,54.18,0
753,90.0,0.0,0.0,109.6,137.6,159.7,11.0,2.0,0.0,88.0,18.63,108.0,11.7,121.0,7.19,5.0,2.97,40.49,0
754,41.0,0.0,0.0,209.9,121.9,253.7,9.6,1.0,0.0,105.0,35.68,105.0,10.36,104.0,11.42,4.0,2.59,60.05,0
755,69.0,0.0,0.0,167.5,242.1,101.2,11.4,2.0,0.0,76.0,28.48,92.0,20.58,103.0,4.55,4.0,3.08,56.69,0
756,33.0,0.0,0.0,213.9,239.8,148.7,9.8,2.0,0.0,88.0,36.36,119.0,20.38,71.0,6.69,10.5,2.65,66.08,0
757,112.0,0.0,0.0,115.8,243.3,184.6,13.1,1.0,0.0,108.0,19.69,111.0,20.68,78.0,8.31,5.0,3.54,52.22,0
758,108.0,1.0,30.0,276.6,220.1,177.9,9.8,2.0,0.0,99.0,47.02,113.0,18.71,95.0,8.01,6.0,2.65,76.39,0
759,136.0,1.0,21.0,179.4,181.1,320.7,9.5,2.0,0.0,88.0,30.5,97.0,15.39,120.0,14.43,4.0,2.57,62.89,0
760,128.0,0.0,0.0,187.3,270.8,206.4,10.1,1.0,0.0,84.0,31.84,95.0,23.02,68.0,9.29,5.0,2.73,66.88,0
761,27.0,0.0,0.0,201.2,227.2,145.8,8.4,2.0,0.0,128.0,34.2,100.0,19.31,91.0,6.56,3.0,2.27,62.34,0
762,161.0,0.0,0.0,189.6,267.4,184.5,3.1000000000000005,1.0,0.0,78.0,32.23,117.0,22.73,137.0,8.3,6.0,0.8449999999999995,63.61,0
763,33.0,1.0,35.0,186.8,261.0,317.8,15.0,0.0,0.0,124.0,31.76,69.0,22.19,103.0,14.3,5.0,4.05,72.3,0
764,120.0,1.0,31.0,153.5,219.1,237.4,11.4,0.0,0.0,83.0,26.1,96.0,18.62,76.0,10.68,4.0,3.08,58.48,0
765,113.0,0.0,0.0,187.6,208.2,158.9,8.7,2.0,0.0,97.0,31.89,118.0,17.7,101.0,7.15,6.0,2.35,59.09,0
766,122.0,0.0,0.0,230.9,243.2,182.4,11.0,0.0,0.0,132.0,39.25,99.0,20.67,57.0,8.21,2.0,2.97,71.1,1
767,148.0,1.0,26.0,244.9,118.0,236.0,15.2,2.0,0.0,150.0,41.63,138.0,10.03,91.0,10.62,4.0,4.1,66.38,0
768,74.0,0.0,0.0,230.9,223.0,157.8,9.7,3.0,0.0,93.0,39.25,78.0,18.96,101.0,7.1,2.0,2.62,67.93,0
769,106.0,0.0,0.0,187.1,250.2,144.9,11.0,1.0,0.0,104.0,31.81,117.0,21.27,81.0,6.52,3.0,2.97,62.57,0
770,179.0,0.0,0.0,170.7,191.1,214.6,13.3,1.0,0.0,54.0,29.02,108.0,16.24,107.0,9.66,4.0,3.59,58.51,0
771,149.0,1.0,28.0,126.9,166.9,145.2,8.8,3.5,0.0,97.0,21.57,102.0,14.19,77.0,6.53,3.0,2.38,44.67,1
772,77.0,0.0,0.0,189.5,207.0,214.1,9.2,0.0,0.0,112.0,32.22,95.0,17.6,91.0,9.63,7.0,2.48,61.93,0
773,127.0,0.0,0.0,176.9,167.9,182.2,7.7,1.0,0.0,110.0,30.07,100.0,14.27,138.0,8.2,2.0,2.08,54.62,1
774,80.0,0.0,0.0,161.1,198.8,228.4,10.6,1.0,0.0,99.0,27.39,81.0,16.9,116.0,10.28,4.0,2.86,57.43,0
775,106.0,0.0,0.0,169.4,197.2,202.2,10.7,1.0,0.0,107.0,28.8,71.0,16.76,79.0,9.1,4.0,2.89,57.55,0
776,61.0,1.0,20.0,254.4,161.7,251.4,10.5,0.0,0.0,133.0,43.25,96.0,13.74,91.0,11.31,4.0,2.84,71.14,0
777,135.0,1.0,24.0,127.7,215.0,234.3,5.8,2.0,0.0,54.0,21.71,105.0,18.28,84.0,10.54,4.0,1.57,52.1,0
778,115.0,1.0,26.0,170.5,217.2,225.7,13.6,3.5,0.0,107.0,28.99,77.0,18.46,71.0,10.16,5.0,3.67,61.28,0
779,167.0,0.0,0.0,219.1,242.9,168.9,10.1,2.0,0.0,100.0,37.25,90.0,20.65,101.0,7.6,4.0,2.73,68.23,0
780,107.0,0.0,0.0,273.5,183.8,153.8,11.0,2.0,0.0,104.0,46.5,68.0,15.62,67.0,6.92,9.0,2.97,72.01,0
781,112.0,0.0,0.0,161.9,200.9,134.0,10.7,1.0,0.0,138.0,27.52,114.0,17.08,134.0,6.03,4.0,2.89,53.52,0
782,35.0,1.0,27.0,241.7,142.0,288.9,9.4,1.0,0.0,87.0,41.09,101.0,12.07,68.0,13.0,4.0,2.54,68.7,0
783,103.0,0.0,0.0,62.8,170.4,280.2,9.4,3.0,0.0,124.0,10.68,66.0,14.48,78.0,12.61,4.0,2.54,40.31,0
784,107.0,1.0,22.0,281.1,143.7,239.4,11.2,1.0,0.0,83.0,47.79,130.0,12.21,128.0,10.77,9.0,3.02,73.79,0
785,69.0,0.0,0.0,228.2,263.7,142.6,10.7,3.0,0.0,70.0,38.79,80.0,22.41,60.0,6.42,5.0,2.89,70.51,0
786,85.0,0.0,0.0,209.8,194.5,200.4,11.3,0.0,0.0,82.0,35.67,94.0,16.53,85.0,9.02,3.0,3.05,64.27,0
787,24.0,0.0,0.0,265.6,208.8,182.5,11.1,2.0,0.0,86.0,45.15,102.0,17.75,105.0,8.21,6.0,3.0,74.11,1
788,90.0,0.0,0.0,214.9,117.8,133.7,11.8,2.0,0.0,97.0,36.53,117.0,10.01,78.0,6.02,2.0,3.19,55.75,0
789,137.0,0.0,0.0,110.5,223.2,169.5,10.5,3.0,0.0,79.0,18.79,111.0,18.97,64.0,7.63,3.0,2.84,48.23,0
790,92.0,1.0,45.0,281.1,198.0,94.3,7.5,0.0,0.0,88.0,47.79,103.0,16.83,76.0,4.24,3.0,2.03,70.89,0
791,38.0,0.0,0.0,137.8,286.3,167.0,14.1,2.0,0.0,86.0,23.43,76.0,24.34,77.0,7.52,3.0,3.81,59.1,0
792,69.0,1.0,33.0,271.5,253.4,165.4,8.2,1.0,0.0,98.0,46.16,102.0,21.54,85.0,7.44,2.0,2.21,77.35,1
793,45.0,0.0,0.0,112.8,218.8,240.2,9.0,2.0,0.0,108.0,19.18,120.0,18.6,106.0,10.81,3.0,2.43,51.02,0
794,73.0,0.0,0.0,187.3,239.7,167.5,15.1,1.0,0.0,118.0,31.84,90.0,20.37,108.0,7.54,2.0,4.08,63.83,0
795,92.0,0.0,0.0,197.0,269.3,158.9,10.8,1.0,0.0,84.0,33.49,105.0,22.89,105.0,7.15,4.0,2.92,66.45,0
796,113.0,1.0,32.0,180.4,129.4,166.9,8.4,1.0,0.0,89.0,30.67,124.0,11.0,124.0,7.51,2.0,2.27,51.45,0
797,68.0,0.0,0.0,148.5,219.4,198.5,14.5,1.0,0.0,126.0,25.25,125.0,18.65,121.0,8.93,7.0,3.92,56.75,1
798,135.0,1.0,22.0,197.1,259.4,134.7,14.6,2.0,0.0,113.0,33.51,95.0,22.05,135.0,6.06,5.0,3.94,65.56,0
799,100.0,1.0,26.0,153.7,137.8,213.5,15.9,1.0,0.0,115.0,26.13,146.0,11.71,104.0,9.61,5.0,4.29,51.74,0
800,96.0,1.0,27.0,261.3,220.9,179.4,11.3,1.0,0.0,96.0,44.42,101.0,18.78,97.0,8.07,2.0,3.05,74.32,0
801,108.0,0.0,0.0,246.2,202.4,180.1,9.4,1.0,0.0,102.0,41.85,134.0,17.2,95.0,8.1,5.0,2.54,69.69,0
802,84.0,0.0,0.0,191.0,318.8,247.3,6.5,0.0,0.0,88.0,32.47,119.0,27.1,79.0,11.13,4.0,1.76,72.46,0
803,134.0,0.0,0.0,208.3,253.6,291.0,12.6,1.0,0.0,86.0,35.41,89.0,21.56,86.0,13.1,3.0,3.4,73.47,0
804,72.0,0.0,0.0,253.0,219.3,210.8,9.8,0.0,0.0,73.0,43.01,78.0,18.64,89.0,9.49,4.0,2.65,73.79,0
805,83.0,0.0,0.0,202.3,201.5,101.7,6.8,0.0,0.0,87.0,34.39,111.0,17.13,82.0,4.58,4.0,1.84,57.94,0
806,137.0,0.0,0.0,174.4,156.3,136.5,10.2,0.0,0.0,120.0,29.65,98.0,13.29,121.0,6.14,5.0,2.75,51.83,0
807,56.0,1.0,30.0,127.1,172.1,194.6,12.1,1.0,0.0,89.0,21.61,116.0,14.63,111.0,8.76,3.0,3.27,48.27,0
808,61.0,1.0,16.0,143.5,242.6,147.7,11.3,0.0,0.0,76.0,24.4,58.0,20.62,95.0,6.65,3.0,3.05,54.72,0
809,171.0,1.0,17.0,186.9,240.0,200.9,5.8,1.0,0.0,94.0,31.77,138.0,20.4,64.0,9.04,3.0,1.57,62.78,0
810,123.0,0.0,0.0,194.0,242.0,146.3,12.1,1.0,0.0,118.0,32.98,114.0,20.57,108.0,6.58,4.0,3.27,63.4,0
811,58.0,0.0,0.0,234.8,106.8,178.5,9.9,0.0,0.0,89.0,39.92,131.0,9.08,122.0,8.03,6.0,2.67,59.7,0
812,156.0,0.0,0.0,123.7,103.0,189.4,13.1,1.0,0.0,96.0,21.03,80.0,8.76,82.0,8.52,4.0,3.54,41.85,0
813,166.0,0.0,0.0,173.9,276.4,190.8,15.3,0.0,0.0,103.0,29.56,83.0,23.49,113.0,8.59,5.0,4.13,65.77,0
814,75.0,1.0,41.0,130.9,203.4,171.7,12.4,1.0,0.0,115.0,22.25,110.0,17.29,68.0,7.73,4.0,3.35,50.62,0
815,75.0,0.0,0.0,314.6,169.8,285.1,5.7,2.0,0.0,102.0,53.48,86.0,14.43,100.0,12.83,3.0,1.54,82.28,1
816,83.0,0.0,0.0,227.9,207.5,211.7,12.1,1.0,0.0,78.0,38.74,115.0,17.64,100.0,9.53,5.0,3.27,69.18,0
817,206.5,0.0,0.0,95.5,163.7,264.2,6.6,2.0,0.0,92.0,16.24,63.0,13.91,118.0,11.89,6.0,1.78,43.82,0
818,153.0,0.0,0.0,185.3,208.0,206.1,15.1,1.0,0.0,127.0,31.5,73.0,17.68,124.0,9.27,3.0,4.08,62.53,0
819,150.0,0.0,0.0,146.3,202.7,234.7,13.1,1.0,0.0,133.0,24.87,95.0,17.23,103.0,10.56,3.0,3.54,56.2,0
820,92.0,1.0,16.0,184.0,76.4,185.1,12.7,2.0,0.0,99.0,31.28,134.0,6.49,96.0,8.33,3.0,3.43,49.53,0
821,80.0,0.0,0.0,105.8,63.54999999999997,189.6,13.1,0.0,0.0,110.0,17.99,88.0,5.4,87.0,8.53,5.0,3.54,33.79,0
822,134.0,0.0,0.0,178.0,153.8,236.6,11.7,1.0,0.0,110.0,30.26,64.0,13.07,105.0,10.65,4.0,3.16,57.14,0
823,77.0,1.0,24.0,149.4,123.9,174.3,10.1,1.0,0.0,74.0,25.4,72.0,10.53,84.0,7.84,6.0,2.73,46.5,0
824,147.0,0.0,0.0,209.4,132.5,149.4,11.3,2.0,0.0,104.0,35.6,78.0,11.26,123.0,6.72,3.0,3.05,56.63,0
825,74.0,0.0,0.0,172.1,211.7,182.2,11.6,1.0,0.0,105.0,29.26,99.0,17.99,105.0,8.2,6.0,3.13,58.58,0
826,138.0,0.0,0.0,169.3,217.9,184.2,9.4,1.0,0.0,82.0,28.78,147.0,18.52,77.0,8.29,9.0,2.54,58.13,0
827,143.0,0.0,0.0,119.1,287.7,223.0,12.2,0.0,0.0,117.0,20.25,136.0,24.45,100.0,10.04,4.0,3.29,58.03,0
828,64.0,0.0,0.0,194.2,173.4,268.7,5.5,2.0,0.0,147.0,33.01,87.0,14.74,114.0,12.09,2.0,1.49,61.33,0
829,120.0,0.0,0.0,198.8,230.1,119.8,9.9,2.0,0.0,56.0,33.8,73.0,19.56,81.0,5.39,3.0,2.67,61.42,0
830,121.0,0.0,0.0,167.7,93.7,241.3,13.4,3.0,0.0,94.0,28.51,121.0,7.96,115.0,10.86,1.0,3.62,50.95,1
831,88.0,0.0,0.0,202.2,216.8,239.4,11.8,2.0,0.0,86.0,34.37,93.0,18.43,99.0,10.77,2.0,3.19,66.76,0
832,87.0,0.0,0.0,322.5,204.6,186.2,9.4,2.0,0.0,106.0,54.83,93.0,17.39,128.0,8.38,4.0,2.54,83.14,1
833,100.0,0.0,0.0,216.2,215.6,138.4,10.2,0.0,0.0,107.0,36.75,84.0,18.33,127.0,6.23,3.0,2.75,64.06,0
